trade_price,trade_volume,ask_bid,sequential_id,timestamp
22605000.0,0.00656902,1,1669368641064011,2022-11-25 09:30:41
22604000.0,0.21202489,1,1669368641064010,2022-11-25 09:30:41
22605000.0,0.001,1,1669368641064009,2022-11-25 09:30:41
22605000.0,0.01065443,1,1669368641064008,2022-11-25 09:30:41
22607000.0,0.06845707,1,1669368641064007,2022-11-25 09:30:41
22607000.0,0.00884681,1,1669368641064006,2022-11-25 09:30:41
22607000.0,0.02196625,1,1669368641064005,2022-11-25 09:30:41
22605000.0,0.00048,1,1669368641064004,2022-11-25 09:30:41
22606000.0,0.001,1,1669368641064003,2022-11-25 09:30:41
22607000.0,0.0035357,1,1669368641064002,2022-11-25 09:30:41
22618000.0,0.01175289,0,1669368644770000,2022-11-25 09:30:44
22603000.0,0.0004421,1,1669368646485001,2022-11-25 09:30:46
22603000.0,0.01452046,1,1669368646485002,2022-11-25 09:30:46
22604000.0,0.00163266,1,1669368646485003,2022-11-25 09:30:46
22604000.0,0.03310432,1,1669368646485004,2022-11-25 09:30:46
22603000.0,0.0147145,1,1669368646485005,2022-11-25 09:30:46
22604000.0,0.00084871,1,1669368646485009,2022-11-25 09:30:46
22603000.0,0.00044241,1,1669368646485007,2022-11-25 09:30:46
22604000.0,0.001,1,1669368646485008,2022-11-25 09:30:46
22604000.0,0.00044239,1,1669368646485010,2022-11-25 09:30:46
22604000.0,0.00148364,1,1669368646485006,2022-11-25 09:30:46
22605000.0,0.0102,0,1669368649927000,2022-11-25 09:30:49
22602000.0,0.09854482,1,1669368650259002,2022-11-25 09:30:50
22602000.0,0.01327316,1,1669368650259001,2022-11-25 09:30:50
22603000.0,0.02972145,1,1669368650259000,2022-11-25 09:30:50
22602000.0,0.02215049,1,1669368651178000,2022-11-25 09:30:51
22605000.0,7.523e-05,0,1669368659346000,2022-11-25 09:30:59
22605000.0,0.0155798,1,1669368660745002,2022-11-25 09:31:00
22602000.0,0.05619173,1,1669368660745001,2022-11-25 09:31:00
22602000.0,0.03883816,1,1669368660745000,2022-11-25 09:31:00
22602000.0,0.01823989,1,1669368672169003,2022-11-25 09:31:12
22603000.0,0.00221488,1,1669368672169002,2022-11-25 09:31:12
22603000.0,0.02996723,1,1669368672169001,2022-11-25 09:31:12
22605000.0,0.04421589,1,1669368672169000,2022-11-25 09:31:12
22602000.0,0.00240687,1,1669368675395000,2022-11-25 09:31:15
22602000.0,0.0281792,1,1669368678924000,2022-11-25 09:31:18
22603000.0,0.00884878,1,1669368680961000,2022-11-25 09:31:20
22603000.0,0.02145034,1,1669368682036000,2022-11-25 09:31:22
22615000.0,0.01767857,0,1669368682467000,2022-11-25 09:31:22
22615000.0,8.81e-06,0,1669368689310000,2022-11-25 09:31:29
22616000.0,0.03217269,0,1669368689310002,2022-11-25 09:31:29
22615000.0,0.00048,0,1669368689310001,2022-11-25 09:31:29
22604000.0,0.07179069,1,1669368698657002,2022-11-25 09:31:38
22604000.0,0.001,1,1669368698657001,2022-11-25 09:31:38
22604000.0,0.00829363,1,1669368698657000,2022-11-25 09:31:38
22616000.0,0.06526258,0,1669368700251001,2022-11-25 09:31:40
22616000.0,0.06732058,0,1669368700251000,2022-11-25 09:31:40
22616000.0,0.01622055,0,1669368701742000,2022-11-25 09:31:41
22616000.0,0.06260642,0,1669368702261001,2022-11-25 09:31:42
22616000.0,0.09048794,0,1669368702261002,2022-11-25 09:31:42
22616000.0,0.06776708,0,1669368702261000,2022-11-25 09:31:42
22603000.0,0.02080649,1,1669368703123001,2022-11-25 09:31:43
22604000.0,0.06086285,1,1669368703123000,2022-11-25 09:31:43
22616000.0,0.0124,0,1669368704085000,2022-11-25 09:31:44
22615000.0,0.30327177,0,1669368705749000,2022-11-25 09:31:45
22615000.0,0.1211883,0,1669368706197000,2022-11-25 09:31:46
22615000.0,0.10321839,0,1669368707063000,2022-11-25 09:31:47
22615000.0,0.06629451,0,1669368707913000,2022-11-25 09:31:47
22615000.0,0.01345442,0,1669368709141000,2022-11-25 09:31:49
22608000.0,0.00148466,1,1669368712790000,2022-11-25 09:31:52
22615000.0,0.00884368,0,1669368712358000,2022-11-25 09:31:52
22615000.0,0.11149966,0,1669368714706001,2022-11-25 09:31:54
22608000.0,0.00860227,0,1669368714706000,2022-11-25 09:31:54
22603000.0,0.01322685,1,1669368715774000,2022-11-25 09:31:55
22603000.0,0.01331015,1,1669368717303000,2022-11-25 09:31:57
22615000.0,0.04722449,0,1669368718275000,2022-11-25 09:31:58
22603000.0,0.00012631,1,1669368718318000,2022-11-25 09:31:58
22603000.0,0.10605733,1,1669368718318001,2022-11-25 09:31:58
22603000.0,0.08096438,0,1669368719163000,2022-11-25 09:31:59
22603000.0,0.00614266,0,1669368722181000,2022-11-25 09:32:02
22603000.0,0.01775526,0,1669368724989000,2022-11-25 09:32:04
22603000.0,0.04731833,0,1669368724670000,2022-11-25 09:32:04
22603000.0,0.00899,0,1669368725877000,2022-11-25 09:32:05
22603000.0,9.63e-06,0,1669368727271000,2022-11-25 09:32:07
22603000.0,0.05969071,1,1669368728548000,2022-11-25 09:32:08
22603000.0,0.07360519,1,1669368730841000,2022-11-25 09:32:10
22603000.0,0.00586929,1,1669368731832000,2022-11-25 09:32:11
22603000.0,0.11275649,1,1669368734042000,2022-11-25 09:32:14
22615000.0,0.06902897,0,1669368734626000,2022-11-25 09:32:14
22615000.0,0.0035357,0,1669368737999000,2022-11-25 09:32:17
22615000.0,0.01582,0,1669368741645000,2022-11-25 09:32:21
22615000.0,0.14430177,1,1669368742973000,2022-11-25 09:32:22
22615000.0,0.31522011,0,1669368742507002,2022-11-25 09:32:22
22615000.0,0.06173898,0,1669368742507001,2022-11-25 09:32:22
22615000.0,0.02351077,0,1669368742507000,2022-11-25 09:32:22
22616000.0,0.00531483,0,1669368743489000,2022-11-25 09:32:23
22616000.0,0.00672,0,1669368745044000,2022-11-25 09:32:25
22616000.0,0.00792738,0,1669368746825001,2022-11-25 09:32:26
22616000.0,0.00413251,0,1669368746825000,2022-11-25 09:32:26
22616000.0,0.02746343,0,1669368748068000,2022-11-25 09:32:28
22617000.0,0.0103,0,1669368748333000,2022-11-25 09:32:28
22617000.0,0.03166618,0,1669368749090000,2022-11-25 09:32:29
22616000.0,0.01,1,1669368749968000,2022-11-25 09:32:29
22617000.0,0.00910188,0,1669368750249000,2022-11-25 09:32:30
22617000.0,0.00731976,0,1669368750308000,2022-11-25 09:32:30
22616000.0,0.01451884,1,1669368751168001,2022-11-25 09:32:31
22615000.0,0.00860604,1,1669368751168000,2022-11-25 09:32:31
22617000.0,0.10714943,0,1669368752059001,2022-11-25 09:32:32
22617000.0,0.006,0,1669368752059000,2022-11-25 09:32:32
22617000.0,0.00053017,1,1669368752696000,2022-11-25 09:32:32
22620000.0,0.0005305,0,1669368754580000,2022-11-25 09:32:34
22617000.0,0.31207482,1,1669368754489000,2022-11-25 09:32:34
22620000.0,0.01804001,0,1669368758700000,2022-11-25 09:32:38
22620000.0,0.06188934,0,1669368760657000,2022-11-25 09:32:40
22620000.0,0.0057624,0,1669368761911001,2022-11-25 09:32:41
22620000.0,0.01954015,0,1669368761911000,2022-11-25 09:32:41
22619000.0,0.00097834,1,1669368765889001,2022-11-25 09:32:45
22618000.0,0.00442164,1,1669368765889000,2022-11-25 09:32:45
22617000.0,0.25407102,1,1669368768659000,2022-11-25 09:32:48
22619000.0,0.06056464,1,1669368770620000,2022-11-25 09:32:50
22618000.0,0.00786438,0,1669368770335000,2022-11-25 09:32:50
22619000.0,0.001,1,1669368774266000,2022-11-25 09:32:54
22619000.0,0.01430956,1,1669368775116001,2022-11-25 09:32:55
22619000.0,0.03110708,1,1669368775116000,2022-11-25 09:32:55
22620000.0,0.11561595,0,1669368779226002,2022-11-25 09:32:59
22620000.0,0.11282482,0,1669368779226001,2022-11-25 09:32:59
22619000.0,0.00466053,0,1669368779226000,2022-11-25 09:32:59
22619000.0,0.00221054,1,1669368782698000,2022-11-25 09:33:02
22620000.0,0.00022108,0,1669368784882000,2022-11-25 09:33:04
22620000.0,0.07179335,0,1669368785529000,2022-11-25 09:33:05
22625000.0,0.02988353,0,1669368785700000,2022-11-25 09:33:05
22631000.0,0.16121817,0,1669368785700002,2022-11-25 09:33:05
22627000.0,0.44347182,0,1669368785700001,2022-11-25 09:33:05
22620000.0,0.00442731,1,1669368786521000,2022-11-25 09:33:06
22620000.0,0.01935295,1,1669368789080000,2022-11-25 09:33:09
22620000.0,0.00863246,0,1669368796285000,2022-11-25 09:33:16
22620000.0,0.48722482,0,1669368797254000,2022-11-25 09:33:17
22615000.0,0.07957568,0,1669368797543000,2022-11-25 09:33:17
