trade_price,trade_volume,ask_bid,sequential_id,timestamp
22673000.0,0.00132315,0,1669420948867000,2022-11-26 00:02:28
22671000.0,0.00220546,1,1669420950173007,2022-11-26 00:02:30
22671000.0,0.00374337,1,1669420950173008,2022-11-26 00:02:30
22672000.0,0.00231033,1,1669420950173009,2022-11-26 00:02:30
22670000.0,0.04367004,1,1669420950173010,2022-11-26 00:02:30
22670000.0,0.00415974,1,1669420950173011,2022-11-26 00:02:30
22670000.0,0.000223,1,1669420950173001,2022-11-26 00:02:30
22672000.0,0.00066783,1,1669420950173013,2022-11-26 00:02:30
22670000.0,0.00024,1,1669420950173014,2022-11-26 00:02:30
22670000.0,0.00220555,1,1669420950173000,2022-11-26 00:02:30
22670000.0,0.00441111,1,1669420950173006,2022-11-26 00:02:30
22672000.0,0.00220536,1,1669420950173012,2022-11-26 00:02:30
22670000.0,0.00132333,1,1669420950173005,2022-11-26 00:02:30
22670000.0,0.01177456,0,1669420951370000,2022-11-26 00:02:31
22670000.0,0.012,0,1669420953014000,2022-11-26 00:02:33
22669000.0,0.00220565,0,1669420953756000,2022-11-26 00:02:33
22669000.0,0.00257717,1,1669420953708002,2022-11-26 00:02:33
22669000.0,0.00220565,1,1669420953708001,2022-11-26 00:02:33
22669000.0,0.02282219,1,1669420953708000,2022-11-26 00:02:33
22669000.0,0.00204524,1,1669420953331000,2022-11-26 00:02:33
22668000.0,0.00513655,1,1669420954841002,2022-11-26 00:02:34
22668000.0,0.00220575,1,1669420954841001,2022-11-26 00:02:34
22668000.0,0.00027346,1,1669420954841000,2022-11-26 00:02:34
22669000.0,0.01642265,0,1669420955859001,2022-11-26 00:02:35
22668000.0,0.02821218,0,1669420955859000,2022-11-26 00:02:35
22666000.0,0.0003,1,1669420957239005,2022-11-26 00:02:37
22666000.0,0.01224396,1,1669420957239006,2022-11-26 00:02:37
22667000.0,0.00570787,1,1669420957239007,2022-11-26 00:02:37
22666000.0,0.000222,1,1669420957239008,2022-11-26 00:02:37
22666000.0,0.0125399,1,1669420958076000,2022-11-26 00:02:38
22665000.0,0.02114725,1,1669420958076005,2022-11-26 00:02:38
22665000.0,0.00882417,1,1669420958076002,2022-11-26 00:02:38
22665000.0,0.00132362,1,1669420958076003,2022-11-26 00:02:38
22665000.0,0.00248221,1,1669420958076004,2022-11-26 00:02:38
22666000.0,0.00220594,1,1669420958076001,2022-11-26 00:02:38
22669000.0,0.00207028,0,1669420958728000,2022-11-26 00:02:38
22668000.0,0.00493056,0,1669420959455000,2022-11-26 00:02:39
22669000.0,0.01713137,0,1669420959455001,2022-11-26 00:02:39
22669000.0,0.012,0,1669420959210000,2022-11-26 00:02:39
22665000.0,0.03635031,1,1669420959733000,2022-11-26 00:02:39
22664000.0,0.00587901,1,1669420960591005,2022-11-26 00:02:40
22664000.0,0.0022,1,1669420960591004,2022-11-26 00:02:40
22664000.0,0.01317473,1,1669420960591003,2022-11-26 00:02:40
22664000.0,0.00220458,1,1669420960591002,2022-11-26 00:02:40
22665000.0,0.01116748,1,1669420960591001,2022-11-26 00:02:40
22665000.0,0.00220604,1,1669420960591000,2022-11-26 00:02:40
22670000.0,0.0384042,0,1669420961679001,2022-11-26 00:02:41
22669000.0,0.00864607,0,1669420961679000,2022-11-26 00:02:41
22669000.0,0.02753687,0,1669420961679002,2022-11-26 00:02:41
22664000.0,0.09970222,1,1669420963170002,2022-11-26 00:02:43
22664000.0,0.00440994,1,1669420963170001,2022-11-26 00:02:43
22664000.0,0.00645634,1,1669420963170000,2022-11-26 00:02:43
22664000.0,0.00855836,1,1669420963034000,2022-11-26 00:02:43
22669000.0,0.0657093,0,1669420964021000,2022-11-26 00:02:44
22664000.0,0.03332436,1,1669420965956000,2022-11-26 00:02:45
22669000.0,0.021,0,1669420965486000,2022-11-26 00:02:45
22664000.0,0.06240564,1,1669420967400001,2022-11-26 00:02:47
22664000.0,0.01011614,1,1669420967400000,2022-11-26 00:02:47
22664000.0,0.03975027,1,1669420968984000,2022-11-26 00:02:48
22664000.0,0.01925421,1,1669420969261000,2022-11-26 00:02:49
22669000.0,0.00116474,0,1669420970426000,2022-11-26 00:02:50
22664000.0,0.03975027,1,1669420970188000,2022-11-26 00:02:50
22664000.0,0.00286328,1,1669420971764000,2022-11-26 00:02:51
22669000.0,0.015,0,1669420971695000,2022-11-26 00:02:51
22664000.0,0.00784664,1,1669420972326000,2022-11-26 00:02:52
22664000.0,0.07104998,1,1669420973115000,2022-11-26 00:02:53
22669000.0,0.08104432,0,1669420973022000,2022-11-26 00:02:53
22664000.0,0.01104454,1,1669420975482001,2022-11-26 00:02:55
22664000.0,0.00220614,1,1669420975482000,2022-11-26 00:02:55
22664000.0,0.0432609,1,1669420977980000,2022-11-26 00:02:57
22669000.0,0.00899999,0,1669420977858000,2022-11-26 00:02:57
22664000.0,0.0002646,1,1669420979776000,2022-11-26 00:02:59
22669000.0,0.00022056,0,1669420979691000,2022-11-26 00:02:59
22664000.0,0.05379552,1,1669420979776001,2022-11-26 00:02:59
22664000.0,0.00023,0,1669420979939000,2022-11-26 00:02:59
22663000.0,0.00128,1,1669420981928000,2022-11-26 00:03:01
22664000.0,0.00132368,0,1669420981376000,2022-11-26 00:03:01
22669000.0,0.00113215,0,1669420982544006,2022-11-26 00:03:02
22669000.0,0.00441131,0,1669420982544005,2022-11-26 00:03:02
22669000.0,0.07812449,0,1669420982544004,2022-11-26 00:03:02
22669000.0,0.01074711,0,1669420982544003,2022-11-26 00:03:02
22669000.0,0.02202124,0,1669420982544002,2022-11-26 00:03:02
22664000.0,0.00830235,0,1669420982544001,2022-11-26 00:03:02
22669000.0,0.02362031,0,1669420982544000,2022-11-26 00:03:02
22669000.0,0.00165,0,1669420983483000,2022-11-26 00:03:03
22663000.0,0.48459492,1,1669420983848000,2022-11-26 00:03:03
22663000.0,0.00990913,1,1669420984231000,2022-11-26 00:03:04
22664000.0,0.00485626,0,1669420986126000,2022-11-26 00:03:06
22664000.0,0.06367856,0,1669420988040000,2022-11-26 00:03:08
22664000.0,0.00044023,1,1669420988872000,2022-11-26 00:03:08
22664000.0,0.01186175,1,1669420990319000,2022-11-26 00:03:10
22664000.0,0.01176082,0,1669420991204001,2022-11-26 00:03:11
22669000.0,0.01054262,0,1669420991204000,2022-11-26 00:03:11
22663000.0,0.06366597,1,1669420995461000,2022-11-26 00:03:15
22663000.0,0.001,1,1669420997229000,2022-11-26 00:03:17
22664000.0,0.01026509,0,1669420999956001,2022-11-26 00:03:19
22664000.0,0.00943808,0,1669420999956000,2022-11-26 00:03:19
22663000.0,0.1404046,1,1669421000727000,2022-11-26 00:03:20
22664000.0,0.01,0,1669421000688000,2022-11-26 00:03:20
22664000.0,0.00558612,0,1669421000625000,2022-11-26 00:03:20
22663000.0,0.07098892,1,1669421000542003,2022-11-26 00:03:20
22663000.0,0.00022066,1,1669421000542002,2022-11-26 00:03:20
22663000.0,0.00441247,1,1669421000542001,2022-11-26 00:03:20
22663000.0,0.01262752,1,1669421000542000,2022-11-26 00:03:20
22664000.0,0.006,0,1669421000356000,2022-11-26 00:03:20
22663000.0,0.00375058,1,1669421000156000,2022-11-26 00:03:20
22663000.0,0.0362601,1,1669421001531000,2022-11-26 00:03:21
22664000.0,0.001,0,1669421001052000,2022-11-26 00:03:21
22663000.0,0.03173674,1,1669421002369000,2022-11-26 00:03:22
22664000.0,0.03825195,0,1669421003125000,2022-11-26 00:03:23
22669000.0,0.04075449,0,1669421004622000,2022-11-26 00:03:24
22669000.0,0.003,0,1669421004355000,2022-11-26 00:03:24
22669000.0,0.0053869,0,1669421005567000,2022-11-26 00:03:25
22663000.0,0.16743278,1,1669421006639000,2022-11-26 00:03:26
22663000.0,0.02045267,1,1669421010584000,2022-11-26 00:03:30
22663000.0,0.001,1,1669421010241000,2022-11-26 00:03:30
22663000.0,0.04943624,1,1669421015478000,2022-11-26 00:03:35
22664000.0,0.00044122,0,1669421017168000,2022-11-26 00:03:37
22663000.0,0.00133789,1,1669421017883000,2022-11-26 00:03:37
22664000.0,0.07533404,1,1669421018534000,2022-11-26 00:03:38
22664000.0,0.02613,0,1669421018809000,2022-11-26 00:03:38
22664000.0,0.00352984,0,1669421018201000,2022-11-26 00:03:38
22664000.0,0.00446815,0,1669421019987000,2022-11-26 00:03:39
22663000.0,0.00456344,1,1669421020016000,2022-11-26 00:03:40
22664000.0,0.02179754,0,1669421021234000,2022-11-26 00:03:41
22664000.0,0.012768,1,1669421021946000,2022-11-26 00:03:41
22669000.0,0.003,0,1669421021576000,2022-11-26 00:03:41
22664000.0,0.01693314,0,1669421021400001,2022-11-26 00:03:41
22664000.0,0.09288671,0,1669421021400000,2022-11-26 00:03:41
22669000.0,0.01142586,0,1669421022493000,2022-11-26 00:03:42
22663000.0,0.05407552,1,1669421022716000,2022-11-26 00:03:42
22669000.0,0.00977862,0,1669421022493001,2022-11-26 00:03:42
22664000.0,0.04091502,1,1669421022212000,2022-11-26 00:03:42
22663000.0,0.0094523,1,1669421022212001,2022-11-26 00:03:42
22669000.0,0.02330852,0,1669421025700001,2022-11-26 00:03:45
22669000.0,0.00080742,0,1669421025700000,2022-11-26 00:03:45
22669000.0,0.00539378,0,1669421028463000,2022-11-26 00:03:48
22664000.0,0.00022065,1,1669421028515001,2022-11-26 00:03:48
22664000.0,0.01323685,1,1669421028515002,2022-11-26 00:03:48
22663000.0,0.01900777,1,1669421028515000,2022-11-26 00:03:48
22669000.0,0.03775886,0,1669421028679000,2022-11-26 00:03:48
22663000.0,0.02034802,1,1669421028712000,2022-11-26 00:03:48
22663000.0,0.01759414,1,1669421028607000,2022-11-26 00:03:48
22663000.0,0.00266595,1,1669421029075000,2022-11-26 00:03:49
22669000.0,0.028,0,1669421032873000,2022-11-26 00:03:52
22669000.0,0.00088456,0,1669421034436000,2022-11-26 00:03:54
22684000.0,0.27609395,0,1669421035507000,2022-11-26 00:03:55
22686000.0,0.06902198,0,1669421035402002,2022-11-26 00:03:55
22670000.0,0.0207113,0,1669421035402001,2022-11-26 00:03:55
22684000.0,0.00295336,0,1669421035402000,2022-11-26 00:03:55
22686000.0,0.02750973,0,1669421036187000,2022-11-26 00:03:56
22669000.0,0.03121359,1,1669421042481000,2022-11-26 00:04:02
22682000.0,0.001,1,1669421042124000,2022-11-26 00:04:02
22669000.0,0.00264724,0,1669421043626000,2022-11-26 00:04:03
22663000.0,0.08907376,1,1669421045349000,2022-11-26 00:04:05
22669000.0,0.00956493,0,1669421047621000,2022-11-26 00:04:07
22669000.0,0.00373,1,1669421049710000,2022-11-26 00:04:09
22669000.0,0.01648624,1,1669421050254001,2022-11-26 00:04:10
22665000.0,0.00250928,1,1669421050254000,2022-11-26 00:04:10
22665000.0,0.04904379,1,1669421051616001,2022-11-26 00:04:11
22665000.0,0.05937453,1,1669421051616000,2022-11-26 00:04:11
22663000.0,0.00708397,1,1669421054703000,2022-11-26 00:04:14
22663000.0,0.00022065,1,1669421055574000,2022-11-26 00:04:15
22663000.0,0.04807808,1,1669421058810001,2022-11-26 00:04:18
22663000.0,0.00881618,1,1669421058810002,2022-11-26 00:04:18
22663000.0,0.00088249,1,1669421058810003,2022-11-26 00:04:18
22663000.0,0.0004408,1,1669421058810004,2022-11-26 00:04:18
22663000.0,0.00121054,1,1669421058810005,2022-11-26 00:04:18
22663000.0,0.00190257,1,1669421058810009,2022-11-26 00:04:18
22663000.0,0.00183661,1,1669421058810007,2022-11-26 00:04:18
22663000.0,0.02206239,1,1669421058810008,2022-11-26 00:04:18
22663000.0,0.00220513,1,1669421058810010,2022-11-26 00:04:18
22663000.0,0.20878646,1,1669421058025000,2022-11-26 00:04:18
22663000.0,0.00023,1,1669421058810006,2022-11-26 00:04:18
22669000.0,0.02718245,0,1669421059419000,2022-11-26 00:04:19
22669000.0,0.00595081,0,1669421059298000,2022-11-26 00:04:19
22664000.0,0.01622161,1,1669421060395000,2022-11-26 00:04:20
22669000.0,0.00474684,1,1669421060395001,2022-11-26 00:04:20
22681000.0,0.00066134,0,1669421061159000,2022-11-26 00:04:21
22664000.0,0.01955026,1,1669421063170000,2022-11-26 00:04:23
22664000.0,0.03966195,1,1669421066544000,2022-11-26 00:04:26
22664000.0,0.06078606,1,1669421067533000,2022-11-26 00:04:27
22664000.0,0.06745563,1,1669421069580000,2022-11-26 00:04:29
22664000.0,0.00249611,0,1669421070958000,2022-11-26 00:04:30
22664000.0,0.00603,1,1669421073300000,2022-11-26 00:04:33
22664000.0,0.00128276,1,1669421074075000,2022-11-26 00:04:34
22681000.0,0.00538435,0,1669421075888000,2022-11-26 00:04:35
22659000.0,0.00132397,1,1669421076661021,2022-11-26 00:04:36
22663000.0,0.00106983,1,1669421076661022,2022-11-26 00:04:36
22660000.0,0.00095212,1,1669421076661023,2022-11-26 00:04:36
22662000.0,0.0055795,1,1669421076661025,2022-11-26 00:04:36
22659000.0,0.00022774,1,1669421076661026,2022-11-26 00:04:36
22660000.0,0.00051064,1,1669421076661027,2022-11-26 00:04:36
22662000.0,0.00220633,1,1669421076661028,2022-11-26 00:04:36
22660000.0,0.00023,1,1669421076661024,2022-11-26 00:04:36
22664000.0,0.00754077,1,1669421076099000,2022-11-26 00:04:36
22663000.0,0.00021614,1,1669421076099001,2022-11-26 00:04:36
22663000.0,0.00910578,1,1669421076099002,2022-11-26 00:04:36
22664000.0,0.00173845,1,1669421076099003,2022-11-26 00:04:36
22664000.0,0.00382114,1,1669421076099004,2022-11-26 00:04:36
22663000.0,0.02205136,1,1669421076099005,2022-11-26 00:04:36
22660000.0,0.00044,1,1669421076661029,2022-11-26 00:04:36
22660000.0,0.00752883,1,1669421077189000,2022-11-26 00:04:37
22664000.0,0.00132368,0,1669421078117000,2022-11-26 00:04:38
22664000.0,0.00220614,0,1669421079566000,2022-11-26 00:04:39
22664000.0,0.00361297,0,1669421080904000,2022-11-26 00:04:40
22664000.0,0.00088246,0,1669421081044000,2022-11-26 00:04:41
22664000.0,0.01890567,0,1669421082309000,2022-11-26 00:04:42
22664000.0,0.01034777,0,1669421082309001,2022-11-26 00:04:42
22660000.0,0.00872378,1,1669421082894000,2022-11-26 00:04:42
22664000.0,0.00026474,0,1669421082547000,2022-11-26 00:04:42
22664000.0,0.00022282,0,1669421084788000,2022-11-26 00:04:44
22660000.0,0.00457552,1,1669421084380000,2022-11-26 00:04:44
22660000.0,0.09612616,1,1669421085916000,2022-11-26 00:04:45
22660000.0,0.04242622,1,1669421085848000,2022-11-26 00:04:45
22664000.0,0.00475719,0,1669421086555000,2022-11-26 00:04:46
22664000.0,0.00490052,0,1669421087186000,2022-11-26 00:04:47
22664000.0,0.00556106,0,1669421088197000,2022-11-26 00:04:48
22660000.0,0.00088233,1,1669421088841000,2022-11-26 00:04:48
22660000.0,0.00080236,1,1669421089405001,2022-11-26 00:04:49
