trade_price,trade_volume,ask_bid,sequential_id,timestamp
22660000.0,0.00049953,0,1669507200787000,2022-11-27 00:00:00
22646000.0,0.00131561,1,1669507200207000,2022-11-27 00:00:00
22644000.0,0.00022511,1,1669507200322001,2022-11-27 00:00:00
22644000.0,0.02355245,1,1669507200322002,2022-11-27 00:00:00
22644000.0,0.85904755,1,1669507200566000,2022-11-27 00:00:00
22646000.0,0.00161726,1,1669507200322000,2022-11-27 00:00:00
22643000.0,0.0784332,1,1669507200566002,2022-11-27 00:00:00
22643000.0,0.00044163,1,1669507200566003,2022-11-27 00:00:00
22643000.0,0.00337762,1,1669507200566004,2022-11-27 00:00:00
22642000.0,0.08060294,1,1669507200566001,2022-11-27 00:00:00
22660000.0,0.0004413,0,1669507202163000,2022-11-27 00:00:02
22660000.0,0.00022065,0,1669507202854000,2022-11-27 00:00:02
22642000.0,0.00276969,1,1669507202622000,2022-11-27 00:00:02
22660000.0,0.00022065,0,1669507202394000,2022-11-27 00:00:02
22643000.0,0.00069601,1,1669507203496000,2022-11-27 00:00:03
22642000.0,0.01362585,1,1669507203243000,2022-11-27 00:00:03
22642000.0,0.00828399,1,1669507203313000,2022-11-27 00:00:03
22644000.0,0.0508,0,1669507203727000,2022-11-27 00:00:03
22644000.0,0.00445084,0,1669507203998000,2022-11-27 00:00:03
22644000.0,0.04201,0,1669507203777001,2022-11-27 00:00:03
22644000.0,0.00492063,0,1669507203934000,2022-11-27 00:00:03
22644000.0,0.00929029,0,1669507203777000,2022-11-27 00:00:03
22644000.0,0.0002208,0,1669507204299000,2022-11-27 00:00:04
22643000.0,0.00420498,1,1669507204982000,2022-11-27 00:00:04
22644000.0,0.00066242,0,1669507204977000,2022-11-27 00:00:04
22643000.0,0.16940182,1,1669507204935000,2022-11-27 00:00:04
22644000.0,0.0002208,0,1669507204777000,2022-11-27 00:00:04
22644000.0,0.00447972,0,1669507205482000,2022-11-27 00:00:05
22643000.0,0.0024224,1,1669507205709000,2022-11-27 00:00:05
22644000.0,0.00220654,0,1669507205750000,2022-11-27 00:00:05
22644000.0,0.00544219,0,1669507205026000,2022-11-27 00:00:05
22644000.0,0.0632,0,1669507205816001,2022-11-27 00:00:05
22643000.0,0.00045762,1,1669507205029000,2022-11-27 00:00:05
22644000.0,0.00066242,0,1669507205816000,2022-11-27 00:00:05
22644000.0,0.08968367,0,1669507206697000,2022-11-27 00:00:06
